SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,78 Cotter St,San Francisco,CA,94112,995000,4,3.0,San Francisco County,1580,2496,1905,4,630,,Active,,,http://www.redfin.com/CA/San-Francisco/78-Cotter-St-94112/home/812522,BAREIS,22014088,N,Y,37.7280723,-122.4343947
MLS Listing,,Single Family Residential,63 Carmel St,San Francisco,CA,94117,3650000,4,4.5,Parnassus/Ashbury Heights,4588,3323,1922,4,796,,Active,,,http://www.redfin.com/CA/San-Francisco/63-Carmel-St-94117/home/602295,San Francisco MLS,500142,N,Y,37.7607091,-122.4480468
MLS Listing,,Single Family Residential,930 Naples St,San Francisco,CA,94112,1250000,3,2.0,Excelsior,1540,2509,1921,4,812,,Active,,,http://www.redfin.com/CA/San-Francisco/930-Naples-St-94112/home/1885907,San Francisco MLS,499873,N,Y,37.715078,-122.435899
MLS Listing,,Condo/Co-op,965 Folsom St #202,San Francisco,CA,94107,1100000,1,1.5,South of Market,1547,,2000,4,711,705,Active,,,http://www.redfin.com/CA/San-Francisco/965-Folsom-St-94107/unit-202/home/12397143,San Francisco MLS,500193,N,Y,37.7790012,-122.404485
MLS Listing,,Condo/Co-op,222 Eureka St,San Francisco,CA,94114,1495000,2,1.5,Eureka Valley/Dolore,1365,,1902,4,1095,375,Active,,,http://www.redfin.com/CA/San-Francisco/222-Eureka-St-94114/home/12277195,San Francisco MLS,499242,N,Y,37.758628,-122.438388
MLS Listing,,Condo/Co-op,4397 25th St,San Francisco,CA,94114,1399000,3,1.0,Noe Valley,1339,,1908,4,1045,430,Active,,,http://www.redfin.com/CA/San-Francisco/4397-25th-St-94114/home/110030959,San Francisco MLS,499809,N,Y,37.749249,-122.43815
MLS Listing,,Condo/Co-op,280 Spear St Unit 4U,San Francisco,CA,94105,945000,1,1.0,South Beach,671,,2020,5,1408,1078,Active,,,http://www.redfin.com/CA/San-Francisco/280-Spear-St-94105/unit-4U/home/172235511,San Francisco MLS,500197,N,Y,37.7903739,-122.3913812
MLS Listing,,Single Family Residential,663 Marina Blvd,San Francisco,CA,94123,9250000,6,6.5,Marina,5420,4660,1937,5,1707,,Active,,,http://www.redfin.com/CA/San-Francisco/663-Marina-Blvd-94123/home/1384392,San Francisco MLS,497452,N,Y,37.8052169,-122.4447837
MLS Listing,,Single Family Residential,1401 Shafter Ave,San Francisco,CA,94124,980000,3,2.5,Bayview,1412,2495,1929,5,694,,Active,,,http://www.redfin.com/CA/San-Francisco/1401-Shafter-Ave-94124/home/1317768,San Francisco MLS,500189,N,Y,37.7288266,-122.3872686
MLS Listing,,Multi-Family (2-4 Unit),1061-1065 Oak St,San Francisco,CA,94117,2500000,4,2.0,Hayes Valley,3418,3638,1900,6,731,,Active,,,http://www.redfin.com/CA/San-Francisco/1061-Oak-St-94117/home/597781,San Francisco MLS,500150,N,Y,37.7729291,-122.4367287
MLS Listing,,Single Family Residential,454 32nd Ave,SAN FRANCISCO,CA,94121,1888000,3,3.5,SAN FRANCISCO,1968,3000,1924,6,959,,Active,,,http://www.redfin.com/CA/San-Francisco/454-32nd-Ave-94121/home/1324284,MLSListings,ML81797627,N,Y,37.7806473,-122.4920309
MLS Listing,,Condo/Co-op,388 Fulton St #310,San Francisco,CA,94102,310798,0,1.0,Hayes Valley,347,,2016,6,896,445,Active,,,http://www.redfin.com/CA/San-Francisco/388-Fulton-St-94102/unit-310/home/144064031,San Francisco MLS,500175,N,Y,37.7790409,-122.4231102
MLS Listing,,Condo/Co-op,301 Mission St Unit 3H,San Francisco,CA,94105,754000,1,1.0,Yerba Buena,773,,2009,6,975,1531,Active,,,http://www.redfin.com/CA/San-Francisco/301-Mission-St-94105/unit-3H/home/40138338,San Francisco MLS,498154,N,Y,37.7903824,-122.3961531
MLS Listing,,Condo/Co-op,4475 24th St #4,San Francisco,CA,94114,1750000,3,2.0,Noe Valley,1654,,1979,6,1058,308,Active,,,http://www.redfin.com/CA/San-Francisco/4475-24th-St-94114/unit-4/home/800254,San Francisco MLS,497673,N,Y,37.7506157,-122.4422679
MLS Listing,,Condo/Co-op,1075 Market St #612,San Francisco,CA,94103,890000,1,1.0,699 - Not Defined,662,,2018,6,1344,738,Active,,,http://www.redfin.com/CA/San-Francisco/1075-Market-St-94103/unit-612/home/169571416,CRMLS,SW20117206,N,Y,37.7807996,-122.4118342
MLS Listing,,Condo/Co-op,461 2nd St Unit C135,San Francisco,CA,94107,1189000,1,1.0,South Beach,1317,,1907,6,903,709,Active,,,http://www.redfin.com/CA/San-Francisco/461-2nd-St-94107/unit-C135/home/1868305,San Francisco MLS,500054,N,Y,37.7834473,-122.3936481
MLS Listing,,Multi-Family (2-4 Unit),1642-1644 Waller St,San Francisco,CA,94117,1995000,,,Haight Ashbury,2713,2495,1904,6,735,,Active,,,http://www.redfin.com/CA/San-Francisco/1642-Waller-St-94117/home/1181566,San Francisco MLS,499818,N,Y,37.7687206,-122.4513586
MLS Listing,,Condo/Co-op,2468 Bush Unit A,San Francisco,CA,94115,698000,1,1.0,Lower Pacific Height,,,1900,6,,188,Active,,,http://www.redfin.com/CA/San-Francisco/2468-Bush-St-94115/unit-A/home/102813866,San Francisco MLS,500166,N,Y,37.786645,-122.4378985
MLS Listing,,Condo/Co-op,1333 Jones St #1102,San Francisco,CA,94109,2199000,1,2.0,Nob Hill,1590,,1960,6,1383,1592,Active,,,http://www.redfin.com/CA/San-Francisco/1333-Jones-St-94109/unit-1102/home/12399926,San Francisco MLS,498787,N,Y,37.793621,-122.4148823
MLS Listing,,Single Family Residential,1759 8th Ave,San Francisco,CA,94122,1325000,3,2.0,Inner Sunset,1760,3000,1925,6,753,,Active,,,http://www.redfin.com/CA/San-Francisco/1759-8th-Ave-94122/home/1516561,San Francisco MLS,500131,N,Y,37.755515,-122.464973
MLS Listing,,Single Family Residential,1547 Thomas Ave,SAN FRANCISCO,CA,94124,899000,2,1.5,SAN FRANCISCO,1425,2500,1941,6,631,,Active,,,http://www.redfin.com/CA/San-Francisco/1547-Thomas-Ave-94124/home/753103,MLSListings,ML81797592,N,Y,37.7297137,-122.3904951
MLS Listing,,Condo/Co-op,3714 23rd St,San Francisco,CA,94114,1525000,3,2.0,Noe Valley,,,1900,6,,223,Active,,,http://www.redfin.com/CA/San-Francisco/3714-23rd-St-94114/home/717387,San Francisco MLS,500153,N,Y,37.753561,-122.4257779
MLS Listing,,Condo/Co-op,199 Tiffany Ave #210,San Francisco,CA,94110,1249000,2,2.0,Bernal Heights,1171,,2004,6,1067,731,Active,,,http://www.redfin.com/CA/San-Francisco/199-Tiffany-Ave-94110/unit-210/home/22888808,San Francisco MLS,499559,N,Y,37.744274,-122.4213436
MLS Listing,,Single Family Residential,1500 Visitacion Ave,San Francisco,CA,94134,949000,3,2.0,San Francisco,1068,1759,1944,6,889,,Active,,,http://www.redfin.com/CA/San-Francisco/1500-Visitacion-Ave-94134/home/966831,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40909339,N,Y,37.7131716,-122.4135547
MLS Listing,,Single Family Residential,1246 47th Ave,San Francisco,CA,94122,650000,1,1.0,Outer Sunset,550,1450,1923,6,1182,,Active,,,http://www.redfin.com/CA/San-Francisco/1246-47th-Ave-94122/home/1872671,San Francisco MLS,500161,N,Y,37.7632964,-122.5067807
MLS Listing,,Condo/Co-op,201 Folsom St Unit 6G,San Francisco,CA,94105,1795000,2,2.0,South Beach,1401,,2016,6,1281,1216,Active,,,http://www.redfin.com/CA/San-Francisco/201-Folsom-St-94105/unit-6G/home/108551516,San Francisco MLS,500160,N,Y,37.7887059,-122.3922385
MLS Listing,,Single Family Residential,1244 47th Ave,San Francisco,CA,94122,1088888,2,1.0,Outer Sunset,1056,1546,1923,6,1031,,Active,,,http://www.redfin.com/CA/San-Francisco/1244-47th-Ave-94122/home/1899658,San Francisco MLS,500159,N,Y,37.7632902,-122.5070137
MLS Listing,,Condo/Co-op,1314 Greenwich St,San Francisco,CA,94109,855000,1,1.0,San Francisco,,,1924,6,,525,Active,,,http://www.redfin.com/CA/San-Francisco/1314-Greenwich-St-94109/home/172232931,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40909335,N,Y,37.8009478,-122.421418
MLS Listing,,Single Family Residential,1324 Rhode Island St,San Francisco,CA,94107,4075000,4,4.0,Potrero Hill,3605,2500,1913,7,1130,,Active,,,http://www.redfin.com/CA/San-Francisco/1324-Rhode-Island-St-94107/home/1638393,San Francisco MLS,498282,N,Y,37.7529052,-122.4016184
MLS Listing,,Condo/Co-op,1635 California St #24,San Francisco,CA,94109,1099000,2,2.0,Nob Hill,915,,2005,7,1201,639,Active,,,http://www.redfin.com/CA/San-Francisco/1635-California-St-94109/unit-24/home/12277015,San Francisco MLS,498429,N,Y,37.7901833,-122.4213456
MLS Listing,,Condo/Co-op,601 4th St #302,San Francisco,CA,94107,965000,1,1.0,South Beach,1026,,1918,7,941,576,Active,,,http://www.redfin.com/CA/San-Francisco/601-4th-St-94107/unit-302/home/12396035,San Francisco MLS,498721,N,Y,37.7781631,-122.3957778
MLS Listing,,Condo/Co-op,1188 Valencia St #210,San Francisco,CA,94110,889000,1,1.0,Inner Mission,,,2018,7,,484,Active,,,http://www.redfin.com/CA/San-Francisco/1188-Valencia-St-94110/unit-210/home/169571288,San Francisco MLS,499623,N,Y,37.75392,-122.4210164
MLS Listing,,Single Family Residential,661 Rockdale Dr,San Francisco,CA,94127,1325000,2,1.0,Miraloma Park,1150,3197,1930,7,1152,,Active,,,http://www.redfin.com/CA/San-Francisco/661-Rockdale-Dr-94127/home/684641,San Francisco MLS,499279,N,Y,37.7408812,-122.4507711
MLS Listing,,Condo/Co-op,53 Wilder St #403,San Francisco,CA,94131,1295000,2,2.0,Glen Park,1231,,2006,7,1052,688,Active,,,http://www.redfin.com/CA/San-Francisco/53-Wilder-St-94131/unit-403/home/17306498,San Francisco MLS,498428,N,Y,37.7339803,-122.4336263
MLS Listing,,Condo/Co-op,1775 Broadway #8,SAN FRANCISCO,CA,94109,994500,1,1.0,SAN FRANCISCO,728,,1925,7,1366,662,Active,,,http://www.redfin.com/CA/San-Francisco/1775-Broadway-94109/unit-8/home/102816597,MLSListings,ML81797463,N,Y,37.795108,-122.426207
MLS Listing,,Condo/Co-op,301 Mission St Unit 33E,San Francisco,CA,94105,1995000,2,2.0,Yerba Buena,1714,,2009,7,1164,2670,Active,,,http://www.redfin.com/CA/San-Francisco/301-Mission-St-94105/unit-33E/home/40142537,San Francisco MLS,498153,N,Y,37.7903824,-122.3961531
MLS Listing,,Multi-Family (2-4 Unit),2920 Gough St,San Francisco,CA,94123,3500000,4,3.0,Cow Hollow,3700,2495,1937,7,946,,Active,,,http://www.redfin.com/CA/San-Francisco/2920-Gough-St-94123/home/561593,San Francisco MLS,500145,N,Y,37.8003671,-122.4274242
MLS Listing,,Single Family Residential,4412 17th St,San Francisco,CA,94114,2350000,3,2.5,Corona Heights,2073,2188,1907,7,1134,,Active,,,http://www.redfin.com/CA/San-Francisco/4412-17th-St-94114/home/1509394,San Francisco MLS,492783,N,Y,37.762178,-122.443736
MLS Listing,,Multi-Family (2-4 Unit),1736-1738 Fell St,San Francisco,CA,94117,3495000,,,North Panhandle,6825,3436,1900,7,512,,Active,,,http://www.redfin.com/CA/San-Francisco/1736-Fell-St-94117/home/1427129,San Francisco MLS,497757,N,Y,37.7731919,-122.4467019
MLS Listing,,Condo/Co-op,158 Laidley St #3,San Francisco,CA,94131,895000,1,1.0,Glen Park,660,,1960,7,1356,268,Active,,,http://www.redfin.com/CA/San-Francisco/158-Laidley-St-94131/unit-3/home/17319865,San Francisco MLS,500134,N,Y,37.7392008,-122.4289569
MLS Listing,,Condo/Co-op,1000 Pennsylvania Ave #12,San Francisco,CA,94107,1295000,2,3.0,Potrero Hill,1727,,2001,7,750,769,Active,,,http://www.redfin.com/CA/San-Francisco/1000-Pennsylvania-Ave-94107/unit-12/home/856465,San Francisco MLS,499817,N,Y,37.7539025,-122.3930979
MLS Listing,,Single Family Residential,2576 26th Ave,San Francisco,CA,94116,1128000,4,1.25,Parkside,2037,3598,1931,7,554,,Active,,,http://www.redfin.com/CA/San-Francisco/2576-26th-Ave-94116/home/662884,San Francisco MLS,499562,N,Y,37.7394617,-122.4827013
MLS Listing,,Single Family Residential,42 Meda Ave,SAN FRANCISCO,CA,94112,1309000,4,2.0,SAN FRANCISCO,1349,1746,1916,7,970,,Active,,,http://www.redfin.com/CA/San-Francisco/42-Meda-Ave-94112/home/698280,MLSListings,ML81797503,N,Y,37.7238428,-122.4416739
MLS Listing,,Single Family Residential,2956 19th Ave,SAN FRANCISCO,CA,94132,2098000,4,3.0,SAN FRANCISCO,2512,4305,1936,7,835,,Active,,,http://www.redfin.com/CA/San-Francisco/2956-19th-Ave-94132/home/1151221,MLSListings,ML81797501,N,Y,37.7333515,-122.4747418
MLS Listing,,Single Family Residential,86 Fair Oaks St,San Francisco,CA,94110,2095000,2,1.0,Eureka Valley/Dolore,1740,3525,1908,7,1204,,Active,,,http://www.redfin.com/CA/San-Francisco/86-Fair-Oaks-St-94110/home/1192483,San Francisco MLS,500118,N,Y,37.7554038,-122.4245938
MLS Listing,,Condo/Co-op,765 Market St Ph 2CD,San Francisco,CA,94103,11000000,3,3.5,South of Market,3548,,2001,7,3100,5068,Active,,,http://www.redfin.com/CA/San-Francisco/765-Market-St-94103/unit-2CD/home/148068939,San Francisco MLS,496667,N,Y,37.786097,-122.4041629
MLS Listing,,Condo/Co-op,3418 26th St #11,San Francisco,CA,94110,719000,1,1.0,Inner Mission,,,2014,7,,570,Active,,,http://www.redfin.com/CA/San-Francisco/3418-26th-St-94110/unit-11/home/57336519,San Francisco MLS,499688,N,Y,37.7492018,-122.4189838
MLS Listing,,Single Family Residential,1407 Shafter Ave,San Francisco,CA,94124,950000,4,3.0,Bayview,,2500,1920,7,,,Active,,,http://www.redfin.com/CA/San-Francisco/1407-Shafter-Ave-94124/home/2011429,San Francisco MLS,499730,N,Y,37.7288748,-122.387324
MLS Listing,,Condo/Co-op,339 Presidio Ave,San Francisco,CA,94115,1825000,3,1.0,Presidio Heights,1553,,1924,7,1175,104,Active,,,http://www.redfin.com/CA/San-Francisco/339-Presidio-Ave-94115/home/1278239,San Francisco MLS,499190,N,Y,37.7885096,-122.447168
MLS Listing,,Condo/Co-op,875 Vermont St #105,San Francisco,CA,94107,699000,1,1.0,Potrero Hill,,,,7,,184,Active,,,http://www.redfin.com/CA/San-Francisco/875-Vermont-St-94107/unit-105/home/148070542,San Francisco MLS,500062,N,Y,37.7585731,-122.403654
MLS Listing,,Condo/Co-op,756 Lake St,San Francisco,CA,94118,1750000,2,2.0,Lake,,,,7,,,Active,,,http://www.redfin.com/CA/San-Francisco/756-Lake-St-94118/home/168756197,San Francisco MLS,499874,N,Y,37.7867145,-122.46775
MLS Listing,,Single Family Residential,326 Hale St,SAN FRANCISCO,CA,94134,995000,2,2.0,SAN FRANCISCO,1416,1875,1950,7,703,,Active,,,http://www.redfin.com/CA/San-Francisco/326-Hale-St-94134/home/1448103,MLSListings,ML81797472,N,Y,37.7314436,-122.4114479
MLS Listing,,Condo/Co-op,333 Beale St Unit 8A,San Francisco,CA,94105,998000,1,1.0,South Beach,873,,2015,7,1143,985,Active,,,http://www.redfin.com/CA/San-Francisco/333-Beale-St-94105/unit-8A/home/109278581,San Francisco MLS,500117,N,Y,37.7884937,-122.3918797
MLS Listing,,Single Family Residential,152 Fairmount St,San Francisco,CA,94131,2195000,3,2.0,Glen Park,1716,3125,,7,1279,,Active,,,http://www.redfin.com/CA/San-Francisco/152-Fairmount-St-94131/home/1986505,San Francisco MLS,500109,N,Y,37.7389943,-122.4266784
MLS Listing,,Condo/Co-op,81 Frank Norris St #304,San Francisco,CA,94109,525000,1,1.0,Downtown,632,,2007,7,831,462,Active,,,http://www.redfin.com/CA/San-Francisco/81-Frank-Norris-St-94109/unit-304/home/17306921,San Francisco MLS,500071,N,Y,37.7890804,-122.4200528
MLS Listing,,Single Family Residential,411 Vallejo St,SAN FRANCISCO,CA,94133,2480000,2,2.5,SAN FRANCISCO,1240,818,1906,7,2000,,Active,,,http://www.redfin.com/CA/San-Francisco/411-Vallejo-St-94133/home/1778748,MLSListings,ML81797459,N,Y,37.798997,-122.4044668
MLS Listing,,Condo/Co-op,56 Danvers St,San Francisco,CA,94114,2000000,2,2.0,Eureka Valley/Dolore,,,,7,,300,Active,,,http://www.redfin.com/CA/San-Francisco/56-Danvers-St-94114/home/1316231,San Francisco MLS,498016,N,Y,37.7606318,-122.4438077
MLS Listing,,Multi-Family (2-4 Unit),148-152 Fillmore St,San Francisco,CA,94117,3250000,7,5.0,Hayes Valley,3801,1950,1900,7,855,,Active,,,http://www.redfin.com/CA/San-Francisco/148-Fillmore-St-94117/home/1523427,San Francisco MLS,500115,N,Y,37.7710169,-122.4299664
MLS Listing,,Single Family Residential,1045 Cole St,San Francisco,CA,94117,3995000,4,3.5,Parnassus/Ashbury Heights,3472,2609,1905,7,1151,,Active,,,http://www.redfin.com/CA/San-Francisco/1045-Cole-St-94117/home/2026740,San Francisco MLS,499848,N,Y,37.7642483,-122.4498422
MLS Listing,,Condo/Co-op,1264 Dolores St,San Francisco,CA,94110,1749000,2,2.0,Noe Valley,1738,,2012,7,1006,375,Active,,,http://www.redfin.com/CA/San-Francisco/1264-Dolores-St-94110/home/69054816,San Francisco MLS,499403,N,Y,37.7491533,-122.4252791
MLS Listing,,Single Family Residential,623 Athens St,San Francisco,CA,94112,948000,2,2.0,Excelsior,1270,2500,1927,7,746,,Active,,,http://www.redfin.com/CA/San-Francisco/623-Athens-St-94112/home/2034774,San Francisco MLS,499785,N,Y,37.7180551,-122.4308761
MLS Listing,,Single Family Residential,892 Ashbury St,San Francisco,CA,94117,4995000,5,4.0,Buena Vista Park,4290,3400,1905,7,1164,,Active,,,http://www.redfin.com/CA/San-Francisco/892-Ashbury-St-94117/home/600514,San Francisco MLS,499918,N,Y,37.7657851,-122.445817
MLS Listing,,Condo/Co-op,1870 Jackson St #301,San Francisco,CA,94109,1650000,2,1.0,Pacific Heights,1350,,1931,7,1222,800,Active,,,http://www.redfin.com/CA/San-Francisco/1870-Jackson-St-94109/unit-301/home/1797925,San Francisco MLS,500008,N,Y,37.7938595,-122.4258544
MLS Listing,,Single Family Residential,3616 Folsom St,San Francisco,CA,94110,1995000,4,4.0,Bernal Heights,2030,1746,1900,7,983,,Active,,,http://www.redfin.com/CA/San-Francisco/3616-Folsom-St-94110/home/1606150,San Francisco MLS,499810,N,Y,37.7412069,-122.4133888
MLS Listing,,Condo/Co-op,527 Oak St,San Francisco,CA,94102,1650000,2,2.0,Hayes Valley,1820,,1900,7,907,270,Active,,,http://www.redfin.com/CA/San-Francisco/527-Oak-St-94102/home/18773614,San Francisco MLS,499985,N,Y,37.774205,-122.428032
MLS Listing,,Condo/Co-op,282 Pixley St,San Francisco,CA,94123,2288000,2,2.0,Cow Hollow,1733,,,7,1320,153,Active,,,http://www.redfin.com/CA/San-Francisco/282-Pixley-St-94123/home/1958712,San Francisco MLS,500098,N,Y,37.7984397,-122.4370474
MLS Listing,,Condo/Co-op,330 Mission Bay Blvd #604,San Francisco,CA,94158,2888000,2,2.0,Mission Bay,1569,,2008,7,1841,969,Active,,,http://www.redfin.com/CA/San-Francisco/330-Mission-Bay-Blvd-N-94158/unit-604/home/21966588,San Francisco MLS,497593,N,Y,37.771662,-122.3874533
MLS Listing,,Single Family Residential,718 Olmstead St,San Francisco,CA,94134,1159000,4,2.0,Portola,1660,2500,1951,7,698,,Active,,,http://www.redfin.com/CA/San-Francisco/718-Olmstead-St-94134/home/1414755,San Francisco MLS,499807,N,Y,37.721074,-122.408964
MLS Listing,,Condo/Co-op,125 Gilbert St #7,San Francisco,CA,94103,1295000,2,2.5,South of Market,1550,,1996,7,835,792,Active,,,http://www.redfin.com/CA/San-Francisco/125-Gilbert-St-94103/unit-7/home/12396100,San Francisco MLS,499840,N,Y,37.7732252,-122.4019151
MLS Listing,,Single Family Residential,70 Manor Dr,San Francisco,CA,94127,2695000,4,4.0,Mount Davidson Manor,2796,3380,1927,7,964,,Active,,,http://www.redfin.com/CA/San-Francisco/70-Manor-Dr-94127/home/1783118,San Francisco MLS,500095,N,Y,37.7276432,-122.4642608
MLS Listing,,Single Family Residential,135 15th Ave,San Francisco,CA,94118,4590000,5,3.5,Lake,3939,3188,1912,7,1165,,Active,,,http://www.redfin.com/CA/San-Francisco/135-15th-Ave-94118/home/1959435,San Francisco MLS,500096,N,Y,37.7855345,-122.4746091
MLS Listing,,Single Family Residential,1874 32nd Ave,San Francisco,CA,94122,1448000,3,2.0,Central Sunset,1642,2996,1941,7,882,,Active,,,http://www.redfin.com/CA/San-Francisco/1874-32nd-Ave-94122/home/1789784,San Francisco MLS,500042,N,Y,37.7522606,-122.4900855
MLS Listing,,Single Family Residential,3015 Ulloa St,San Francisco,CA,94116,1580000,4,2.0,Parkside,1881,3097,1926,7,840,,Active,,,http://www.redfin.com/CA/San-Francisco/3015-Ulloa-St-94116/home/1970019,San Francisco MLS,498048,N,Y,37.7403928,-122.4887983
MLS Listing,,Single Family Residential,4064 17th St,San Francisco,CA,94114,5150000,4,3.5,Corona Heights,,4586,1908,7,,,Active,,,http://www.redfin.com/CA/San-Francisco/4064-17th-St-94114/home/1014114,San Francisco MLS,500035,N,Y,37.762613,-122.4366652
MLS Listing,,Condo/Co-op,435 China Basin St #547,San Francisco,CA,94158,1999999,2,2.5,Mission Bay,1685,,2012,7,1187,910,Active,,,http://www.redfin.com/CA/San-Francisco/435-China-Basin-St-94158/unit-547/home/40629352,San Francisco MLS,496579,N,Y,37.7715936,-122.3885893
MLS Listing,,Single Family Residential,325 Congdon St,San Francisco,CA,94112,1095000,4,2.0,Excelsior,1237,1720,1910,7,885,,Active,,,http://www.redfin.com/CA/San-Francisco/325-Congdon-St-94112/home/2034681,San Francisco MLS,497771,N,Y,37.7289951,-122.4257331
MLS Listing,,Condo/Co-op,2011 3rd St #6,San Francisco,CA,94107,1095000,2,2.0,Central Waterfront,1210,,1997,7,905,562,Active,,,http://www.redfin.com/CA/San-Francisco/2011-3rd-St-94107/unit-6/home/12396264,San Francisco MLS,499941,N,Y,37.7639479,-122.3884823
MLS Listing,,Condo/Co-op,551 Clipper St,San Francisco,CA,94114,1249000,2,1.0,Noe Valley,1126,,1921,7,1109,225,Active,,,http://www.redfin.com/CA/San-Francisco/551-Clipper-St-94114/home/1142056,San Francisco MLS,499950,N,Y,37.748446,-122.437242
MLS Listing,,Condo/Co-op,370 De Haro St Unit B10,San Francisco,CA,94103,1695000,2,2.5,Potrero Hill,1622,,1999,7,1045,,Active,,,http://www.redfin.com/CA/San-Francisco/370-De-Haro-St-94103/unit-B10/home/12396763,San Francisco MLS,499531,N,Y,37.7654597,-122.4021363
MLS Listing,,Single Family Residential,295 Hazelwood Ave,San Francisco,CA,94127,1749000,2,2.0,Westwood Highlands,1439,4120,,7,1215,,Active,,,http://www.redfin.com/CA/San-Francisco/295-Hazelwood-Ave-94127/home/2013689,San Francisco MLS,498818,N,Y,37.7327358,-122.4554595
MLS Listing,,Condo/Co-op,160 Hancock St #3,San Francisco,CA,94114,2995000,3,3.0,Eureka Valley/Dolore,2425,,2003,7,1235,400,Active,,,http://www.redfin.com/CA/San-Francisco/160-Hancock-St-94114/unit-3/home/1552660,San Francisco MLS,499971,N,Y,37.7605212,-122.431844
MLS Listing,,Condo/Co-op,1100 Sacramento St #1002,San Francisco,CA,94108,12495000,3,3.75,Nob Hill,4320,,1925,7,2892,5387,Active,,,http://www.redfin.com/CA/San-Francisco/1100-Sacramento-St-94108/unit-1002/home/52694188,San Francisco MLS,499993,N,Y,37.7929478,-122.4114198
MLS Listing,,Condo/Co-op,1267 Oak St,San Francisco,CA,94117,679000,1,1.0,Haight Ashbury,758,,1908,7,896,275,Active,,,http://www.redfin.com/CA/San-Francisco/1267-Oak-St-94117/home/55244556,San Francisco MLS,499999,N,Y,37.772502,-122.440134
MLS Listing,,Single Family Residential,3741 Broderick St,San Francisco,CA,94123,9300000,5,4.0,Marina,5016,2500,1939,7,1854,,Active,,,http://www.redfin.com/CA/San-Francisco/3741-Broderick-St-94123/home/1153919,San Francisco MLS,499914,N,Y,37.804979,-122.4457948
MLS Listing,,Single Family Residential,195 Magellan Ave,San Francisco,CA,94116,3000000,4,3.0,Forest Hill,2976,4007,1950,7,1008,,Active,,,http://www.redfin.com/CA/San-Francisco/195-Magellan-Ave-94116/home/1564741,San Francisco MLS,499759,N,Y,37.7475875,-122.4597055
MLS Listing,,Multi-Family (2-4 Unit),3132-3136 23rd St,San Francisco,CA,94110,1200000,4,3.0,Inner Mission,2191,3169,1900,7,548,,Active,,,http://www.redfin.com/CA/San-Francisco/3132-23rd-St-94110/home/1300724,San Francisco MLS,499944,N,Y,37.7541819,-122.4150611
MLS Listing,,Multi-Family (2-4 Unit),479-481 32nd Ave,San Francisco,CA,94121,3250000,8,8.0,Central Richmond,5320,3000,1923,7,611,,Active,,,http://www.redfin.com/CA/San-Francisco/479-32nd-Ave-94121/home/1181815,San Francisco MLS,499301,N,Y,37.7802087,-122.4925976
MLS Listing,,Townhouse,5031 Diamond Heights Blvd,San Francisco,CA,94131,1499000,3,2.5,Diamond Heights,2188,,1979,7,685,675,Active,,,http://www.redfin.com/CA/San-Francisco/5031-Diamond-Heights-Blvd-94131/home/1656459,San Francisco MLS,499921,N,Y,37.747421,-122.442688
MLS Listing,,Condo/Co-op,180 Corwin,San Francisco,CA,94114,995000,2,1.0,Eureka Valley/Dolore,,,,7,,469,Active,,,http://www.redfin.com/CA/San-Francisco/180-Corwin-St-94114/home/1130302,San Francisco MLS,499707,N,Y,37.7581502,-122.4407171
MLS Listing,,Condo/Co-op,236 Moultrie St,San Francisco,CA,94110,798000,2,1.0,Bernal Heights,,,1900,7,,,Active,,,http://www.redfin.com/CA/San-Francisco/236-Moultrie-St-94110/home/761524,San Francisco MLS,499995,N,Y,37.7411202,-122.4159179
MLS Listing,,Condo/Co-op,181 Ofarrell St #302,San Francisco,CA,94102,1295000,2,1.5,Downtown,1499,,2006,7,864,805,Active,,,http://www.redfin.com/CA/San-Francisco/181-O-Farrell-St-94102/unit-302/home/17306980,San Francisco MLS,499482,N,Y,37.7861884,-122.4076329
MLS Listing,,Condo/Co-op,195 7th St #309,San Francisco,CA,94103,425000,0,1.0,South of Market,307,,1991,7,1384,370,Active,,,http://www.redfin.com/CA/San-Francisco/195-7th-St-94103/unit-309/home/1272601,San Francisco MLS,499890,N,Y,37.7782751,-122.4094319
MLS Listing,,Condo/Co-op,240 Lombard St #229,San Francisco,CA,94111,599000,1,1.0,North Waterfront,580,,1993,7,1033,945,Active,,,http://www.redfin.com/CA/San-Francisco/240-Lombard-St-94111/unit-229/home/542333,San Francisco MLS,499563,N,Y,37.8042439,-122.4055041
MLS Listing,,Condo/Co-op,45 Bartlett St #416,San Francisco,CA,94110,698000,1,1.0,Inner Mission,517,,2014,7,1350,540,Active,,,http://www.redfin.com/CA/San-Francisco/45-Bartlett-St-94110/unit-416/home/109315242,San Francisco MLS,499671,N,Y,37.7559364,-122.419286
